hasoc_german_132	Wir sollten mal etwas kultursensibler sein. Den zukünftigen Herrschern Europas sind Feste wie Ostern nicht zumutbar. Wir sollten sie in vorauseilendem Gehorsam abschaffen. Das wird die Herrenmenschen aus dem Orient sicherlich auch milde stimmen  Verpissen sollst du dich du scheiße https://t.co/1O2bkuGEqP	HOF	OFFN
hasoc_german_133	Nur noch AfD 👏👏👏👏👍👍👍👍 https://t.co/JSMVPYiy0h	NOT	None
hasoc_german_134	"Ein Schlag mit dem Knie zwischen die Beine, Handschellen und ins Gefängnis für mindestens 5 monate👍👍👍👍👍 https://t.co/dlIDjhmZUt"	NOT	None
hasoc_german_135	Diese schwarze scheiße hat erstrecht kein Respekt verdient alle zurück nach Hause #Afrika #💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩 https://t.co/dlIDjhmZUt	HOF	HATE
hasoc_german_136	Mit 14 oder 16 stecht der dann unschuldige Menschen ab 💩💩💩 https://t.co/Z5iBtGeQbc	NOT	None
hasoc_german_137	Das sollte es auf der ganzen Welt verboten werden 👍👍😡😡😡😡 https://t.co/OXzNk3JE6S	NOT	None
hasoc_german_138	Ich hoffe AfD gewinnt die EU Wahl. Dann hört endlich diese ganze scheiße hir in Deutschland auf 👍👍👍👍👏👏👏👏👏👏👏👏👏👍👍👍👍👍 https://t.co/8maV3ZIj2I	NOT	None
hasoc_german_139	Deutschland wach auf!!!! https://t.co/Sdc6x66tcS	NOT	None
hasoc_german_140	💩💩💩💩💩👎👎👎👎👎👎👎👎 https://t.co/R7TX9d9l9j	NOT	None
hasoc_german_141	Wir brauchen keine Moscheen kein Islam alle Muslime.Muslime raus 💩💩💩💩 https://t.co/I0iScjH9Bq	HOF	HATE
hasoc_german_142	Gut so 👍👍👍👍👍👍👍 https://t.co/RFepdGKpgm	NOT	None
hasoc_german_143	"RT @SeverusSnape58: @Mailmerman @vonzainach @WDR Wenn Sie in einem Land leben, in dem Bildung durch Haltung ersetzt, die Schulpflicht verwässert wird u Schüler entscheiden wollen, wie schwierig Abituraufgaben sein dürfen, dann muss es sich um Deutschland 2019 handeln."	NOT	None
hasoc_german_144	RT @GtzFrmming: Nur mit einer starken @AfD werden die Altparteien die Finger von weiteren Steuererhöhungen lassen. Geht wählen! #AfDwirkt https://t.co/0nuUDc349p	NOT	None
hasoc_german_145	"RT @wokeup777: Epoch Times, Jouwatch, Junge Freiheit, KenFM, Philosophia Perennis, RT Deutsch, Sputnik, Tagesstimme, Tichys Einblick und viele mehr - alles Portale, die als unseriös und/oder rechts dargestellt werden. Dabei ist die Rede davon, “Rechte“ kaperten die politische Debatte im Netz  👇"	NOT	None
hasoc_german_146	RT @karina140911: Grausamste Christenverfolgung in Nigeria – und der Papst küsst Moslems die Füße https://t.co/oKUrlaLrdB	NOT	None
hasoc_german_147	"RT @wokeup777: Öffentlich Rechtliches Fernsehen, das eine 'Servicegebühr' zwangsweise einfährt, für deren Zahlungsverweigerung man auch gerne mal eine Knastbesichtigung erleben darf, blockt User, potentielles Publikum, ihre Brotgeber? https://t.co/NzIyyFuamM"	NOT	None
hasoc_german_148	RT @GunnyAustria: Beim Berliner Flughafen suchen sie Facharbeiter damit er endlich fertig wird . 😁 https://t.co/bNtbtivAMG	NOT	None
hasoc_german_149	"RT @AndreasStraub: Man mag kaum glauben, was alles aus den 12 Jahren kam - um zu bleiben!🤔🤡🇩🇪 https://t.co/LVqSOJH1Xc"	NOT	None
hasoc_german_150	"RT @bimbas_world: Ist das ein Aprilscherz? Innenministerium will nach dem Komplettversagen 2015, die nicht zu bewältigende Integrationsaufgabe auf die Bundesbürger abwälzen. Ihr dürft z. B. die Mieten von Flüchtlingen zahlen. NEST heißt das Projekt bezeichnenderweise. 🤦‍♀️    https://t.co/IN3475HPra"	NOT	None
hasoc_german_151	"RT @BerndLucke: #Kuehnert bei @AnneWillTalk : 'Kretschmer hat die DDR erlebt, nicht den #Sozialismus.' Es ist die alte Leier: Der Sozialismus ist eine tolle Idee und wurde nur schlecht umgesetzt. Wie viele Beispiele braucht es, bevor auch der letzte einsieht, dass Sozialismus nicht funktioniert?"	NOT	None
hasoc_german_152	"RT @helllud123: Der linksradikale Focus verschweigt, dass Timmermans eine Soros-Marionette ist! https://t.co/o62q66SOa6"	NOT	None
hasoc_german_153	"RT @GunnyAustria: Die EU schließt und schützt die Grenzen nicht, das Gegenteil ist der Fall.    https://t.co/3s7ehn4eso via @SPIEGELONLINE"	NOT	None
hasoc_german_154	RT @Loveboo23406834: Es ist einfach nur UNFASSBAR!    Hier die Bilder von einer katholischen Prozession in Dtl:    Schaut Euch den Hass der Linken an und wie stark der Umzug von der Polizei geschützt wird😱    Natürlich darf auch die Beleidigung 'Ihr alten weißen Männer' nicht fehlen!!! https://t.co/AKxW1zlUNE	NOT	None
hasoc_german_155	RT @DrDavidBerger: Höchste Alarmstufe: Brüssel greift nach den Sozialkassen der EU-Nordländer https://t.co/S7KFs3ZBO1 via @DrDavidBerger	NOT	None
hasoc_german_156	RT @DrDavidBerger: Das „Link-Banning“ ist das erschreckende neue Zensur-Tool von Facebook https://t.co/lJ9j7TMvMv via @DrDavidBerger #Linkbanning @BreitbartNews #Infowars #Facebook #Zensur #Monopolstellung	NOT	None
hasoc_german_157	"RT @DrDavidBerger: Erinnert Ihr Euch noch? Früher rief man in solchen Fällen immer sofort Einzelfall, inzwischen zuckt man nur noch mit den Schultern: 'Is halt so!'  https://t.co/XqYE3Oxhik #Afghanen"	NOT	None
hasoc_german_158	"RT @BMWi_Bund: 100 Jahre BMWi: #Wachstum, #Wohlstand und visionäre #Wirtschaftspolitik. Begleiten Sie uns durch die multimediale Ausstellung zur Geschichte des Wirtschaftsministeriums #100BMWi 👉 https://t.co/LJeBbwyhDx https://t.co/GkmcQRXJCI"	NOT	None
hasoc_german_159	RT @FAZ_Politik: AfD-Chef Gauland: „Verfasster Islam nicht mit Grundgesetz vereinbar“ https://t.co/EApO3A0HQt	NOT	None
hasoc_german_160	"RT @AlexanderTill5: @MiriamOzen @4Kolner @machtjanix23 @Platinmensch @MickDonner @Ungebeten1 @merdeux_ @Menschaffe Meines Erachtens sollten wir stärker sein, im Ertragen können von missliebigen Meinungen aus den Reihen des eigenen Volkes. Um weniger duldig zu sein bei wirklich Fremdem, das uns ins Reinreden möchte.    Das gehört zu einer nationalen Überzeugung."	NOT	None
hasoc_german_161	RT @Maulwerker1: Wahlprogramm der Grünen      😉🤣🤣🤣 https://t.co/o8nfxkWLnm	NOT	None
hasoc_german_162	"RT @FritzvonSteiner: Was hier gefordert wird, ist genau das Gegenteil von `Demokratie´! Demokratie entsteht von unten aus dem Volk heraus! Die digitale Welt muss nicht durch `Eure Demokratie´ kontrolliert werden! IHR `da oben´ könnt nur nicht die 'Demokratie' des Volkes im Netz ertragen!!! https://t.co/DDYA45WoVX"	NOT	None
hasoc_german_163	"RT @AndreaSchlegel3: https://t.co/PcvrRiZSIP  Wenn ihr das gelesen habt, werdet ihr euch fragen:'  Warum Steuern zahlen oder noch irgendeinen Finger krumm machen für dieses Land? '"	NOT	None
hasoc_german_164	RT @Superliebling: Buddhistische Mönche befeuern Hass gegen Muslime: https://t.co/3RpAW1Tdhv	NOT	None
hasoc_german_165	"RT @ichbinkoelnerin: #WirSindBunt  Der Passant sprach den Pöbler auf dessen Verhalten an, woraufhin dieser..einige Schläge verpasste. Es kam zu einem Gerangel, in dessen Verlauf der 29-Jährige zu Boden ging.    Der Täter trat dann mehrmals auf den Kopf des liegenden Mannes ein.   https://t.co/3dSbdKS5mo"	NOT	None
hasoc_german_166	"RT @Picco94115398: Danke Ungarn für 1989 und 2019.  Danke für den Weg, den Du mit uns gegangen bist. Danke für die Hand, die uns so hilfreich war. Danke, dass es Dich gibt.  ✝️✡️ https://t.co/J389RXAlWb"	NOT	None
hasoc_german_167	RT @Anabell2301: Das ist ja mal ne Aussage https://t.co/whEIVBDl6j	NOT	None
hasoc_german_168	RT @Noguboy_Slim: @ZDFheute 'Und das ist alles was ich darüber sagen kann!' -Forrest Gump- 😉 https://t.co/eAgekI5wCj	NOT	None
hasoc_german_169	"RT @olivergorus: Deutschland ist ein Land, in dem diejenigen, die die größten Beiträge für die Gemeinschaft leisten, am meisten verhasst sind und permanent bekämpft werden - und diejenigen, die der Gemeinschaft am meisten schaden, unterstützt, gelobt und gehätschelt werden."	NOT	None
hasoc_german_170	"RT @ichbinkoelnerin: Schööööön  Seit einigen Tagen schon zeichnet sich der positive Trend für Marine #LePen ab, nun nimmt die 50-j Politikerin den Spitzenplatz für die Europawahlen ein. Seit April geht es für den jungen Merkel-Freund in den Umfragen bergab – von 23 auf nun 21 %  https://t.co/fy3ypJN8Py"	NOT	None
hasoc_german_171	RT @xandyfit: Es ging um ein kaputtes Handy 😱  17 Jähriger in #München niedergestochen... #MesserFachKraft  in Frankreich gefasst https://t.co/wXgJOvuwe8	NOT	None
hasoc_german_172	RT @Kittypunk7: #Frankreich: Le Pens Partei überholt erstmals Macrons als stärkste Kraft in gleich 2 neuen Umfragen.   https://t.co/Dqy6vOlzAm	NOT	None
hasoc_german_173	RT @Hrodperht: #Grüne ... https://t.co/hNqFfpQ0FO	NOT	None
hasoc_german_174	RT @burger_ein: Gretas deutsche »Organisatorin« wird von George Soros finanziert  https://t.co/eLJ5qpNuvP  via https://t.co/7TT1hrf0tb	NOT	None
hasoc_german_175	RT @Ralf64904117: 🙈🙈🙈🙈🙈🙈🙈🙈🙈🙈🙈🙈🙈    Wahlwerbung mit Schmackes! 😙😙 https://t.co/0jYlZoNe4V	NOT	None
hasoc_german_176	RT @StBrandner: Oh je...🤪 https://t.co/aWxMEQevLG	NOT	None
hasoc_german_177	RT @FalkG7: ... probiert es aus 🤦‍♀️ https://t.co/ACMQUyQRG0	NOT	None
hasoc_german_178	jo https://t.co/7mnkVuPugA	NOT	None
hasoc_german_179	RT @Ralf64904117: Sind sie unzufrieden mit dem Essen und ihrer Unterbringung🤔  also ich finde das schon ok wenn man alles umsonst bekommt kann man auch mal das Maul aufmachen und bissel randalieren wenn es nicht schmeckt oder einem die Sachen nicht gefallen😏  als Gast steht einem ja das beste zu👍 https://t.co/2VcojRjPUB	NOT	None
hasoc_german_180	"RT @Eddie_1412: #Chebli  #Servicetweet für @TwitterDE:  Mein Vater hieß Adolf. Ich heiße Adolf. Mein ältester Neffe heißt Adolf. Meine Nichte hat ihrem Sohn den Namen Adolf gegeben.  Kurzum: Wir werden schon dafür sorgen, dass dieser Name nie verschwindet."	NOT	None
hasoc_german_181	"RT @AndreasStraub: WK2 Schuld  Polen: Danzig Korridor blockiert  Frankreich: Versailles, Elsass Militärparaden  England: 100 Friedensangebote/Hess abgelehnt, Polen Lösung verweigert, Dresden  Russland: Stalin  USA: völkerrechtswidrig deutsche Handelsschiffe ohne Kriegserklärung versenkt, Rheintalwiesen"	NOT	None
hasoc_german_182	alle die für 4.9% spd sind bitte hüpfen...... https://t.co/j5xZTm3M6H	NOT	None
hasoc_german_183	RT @der_monk: Angela Merkel gibt wirklich noch mal alles bevor sie abtritt!  Ein erneuter Schlag ins Gesicht und eine Verhöhnung unserer Gesellschaft! https://t.co/Y3gtsV9wDj	NOT	None
hasoc_german_184	RT @Disfosgen: Warum retweeten denn nur so wenige? 😡    #AnneWill https://t.co/MqTUsJxSNW	NOT	None
hasoc_german_185	"RT @cyclinginside: die syrer sind herzig,danke vorab daß ihr so schnell helft @AndreasStraub @AndreaSchlegel3 @AdivonPoes @Amygdala712 @J_B_oo7 @FritzvonSteiner @IQ_Stimulator @ellibisathide @null_neun_elf @SchafDas @ArasBacho @SawsanChebli https://t.co/kMYocgJAOe"	NOT	None
hasoc_german_186	"RT @evelyn_nopfs: Da wird die Frau in ihrer Wohnung erschlagen, aber in den regionalen Medien steht nichts? 🤔  Hab Bekannte dort und die wissen davon rein gar nichts! Warum?  #Einzelfall ?  https://t.co/Rs9PgeN9fT"	NOT	None
hasoc_german_187	kannte ich auch noch nicht... https://t.co/pnc94l1yD1	NOT	None
hasoc_german_188	"RT @GottfriedCurio: Von einer Kette von auswärtigen EU-Wahlkampfveranstaltungen nach Berlin zurückgekehrt, hatte ich auf dem Maifest der AfD Berlin in Pankow Gelegenheit zu einem kurzen Grußwort. Abonnieren Sie gerne mein YouTube-Kanal, um keine Videos zu verpassen! https://t.co/qgAdsfMUAk"	NOT	None
hasoc_german_189	Die Katze ist der Hit😍😍😍 https://t.co/lXPY1trOfB	NOT	None
hasoc_german_190	Dem ist nichts hinzuzufügen. https://t.co/eigiAJhEFq	NOT	None
hasoc_german_191	@siggi49625761 Ganz schlimmer Klimanotstand hier heute morgen in Bochum .Mitte Mai und nur 4 Grad .Schlimm diese Kl… https://t.co/WRMdtyhl89	NOT	None
hasoc_german_192	RT @karina140911: @Ich_hake_nach @Ilsebill21 Aus gegebenem Anlass:  🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪  #KeineEU	NOT	None
hasoc_german_193	RT @ichbinkoelnerin: ICH BIN DER ALLERGRÖSsTE FAN DES HERRN DR. GOTTFRIED CURIO  💙💙💙(manch einer hat es sicher schon geahnt😁)#AfD #Europawahl https://t.co/xBk2IYLCCQ	NOT	None
hasoc_german_194	Soll man weinen oder lachen. Also normal ist dieses Volk nicht. https://t.co/7GNqLRbXN1	NOT	None
hasoc_german_195	@siggi49625761 @_Luna_L0veg00d_ Wo ist das?	NOT	None
hasoc_german_196	Danke für die interessante Bahnfahrt. Hallo an alle die ich noch nicht kenne. https://t.co/NgaCcnsJK1	NOT	None
hasoc_german_197	Gutes Gelingen kann ich da nur sagen. Glaub zwar nicht das er Erfolg hat. Aber wissen soll es jeder. Darum teilen was das Zeug hält. https://t.co/lASzZ7JlE4	NOT	None
hasoc_german_198	"@siggi49625761 Ich bin von ihr blockiert, warum auch immer."	NOT	None
hasoc_german_199	@siggi49625761 @tinschu_susi Schöner kann man es gar nicht sagen😊	NOT	None
hasoc_german_200	😂😂😂 https://t.co/Ubyp55qTFD	NOT	None
hasoc_german_201	Ich auch. https://t.co/L3YWTmcU4w	NOT	None
hasoc_german_202	Da müssten noch mehr zurücktreten wenn nicht alle. https://t.co/TDOxQ6l8pK	NOT	None
hasoc_german_203	RT @kchak79: https://t.co/jE9o9IuPo1 hoppla... Achtung.	NOT	None
hasoc_german_204	@siggi49625761 @KHinnek Bezahlte[🤡]	NOT	None
hasoc_german_205	RT @burger_ein: Gottfried Curio: Fachkräftemangel? Ja! In der Regierung! https://t.co/icYkwuYbEg via @Politikstube	NOT	None
hasoc_german_206	"Kandidaten der AFD des Vizepräsidenten erneut abgelehnt. Total affig, wo bleibt die Demokratie.  Schäuble will erneute Kandidatur eines AFD Kandidaten verbieten. Dieser Dreckskerl, die Kugel scheint ihn doch direkt im Hirn getroffen zu haben."	HOF	OFFN
hasoc_german_207	Gerne. https://t.co/x102CQYCk6	NOT	None
hasoc_german_208	"@siggi49625761 @VonSchwer Keine Haare am Sack, aber große Klappe.  Genau mein Humor. 🙄"	HOF	OFFN
hasoc_german_209	Bundestag: AfD-Mann Curio wirft GroKo „Terroristen-Nachwuchsförderung“ vor https://t.co/iMl4epfYMt via @YouTube. Ist zwar nicht mehr das neuste aber vielleicht haben es einig. Ich nicht gehört.	NOT	None
hasoc_german_210	#NeuesProfilfoto https://t.co/XVl8naXSo3	NOT	None
hasoc_german_211	5 häufige Klima-Mythen widerlegt! https://t.co/tSAuw91s24 via @YouTube	NOT	None
hasoc_german_212	@Micha63ROT @Christo75554365 Arschkriecherin!	HOF	OFFN
hasoc_german_213	@Micha63ROT @UFxdl Schallaufzeichnung dachhall	NOT	None
hasoc_german_214	@siggi49625761 und woooo ist der Speisewagoon ???   fg	NOT	None
hasoc_german_215	@siggi49625761 Wann geht dieser alte Greis endlich in Pension ???	NOT	None
hasoc_german_216	@siggi49625761 👍👍🙋‍♀️🙋‍♀️🍀🍀	NOT	None
hasoc_german_217	soooo siehts aus.... https://t.co/vdyPZKvnUA	NOT	None
hasoc_german_218	@siggi49625761 😍😍👍	NOT	None
hasoc_german_219	Abschiedsstream Martin Sellner  gleich 19.30 unter link https://t.co/wUhpgULyP3 via @YouTube	NOT	None
hasoc_german_220	AfD zum Wohnungsnot Skandal und Abschaffung der Grundsteuer https://t.co/37nOtVjErS via @YouTube	NOT	None
hasoc_german_221	"Absoluter Wahnsinn: Linke will Ausländer ausweisen, die die AfD wählen! https://t.co/iQQnOjvrSh via @YouTube"	NOT	None
hasoc_german_222	Asteroid 2019 CG5 -   Annäherung am 16.02.2019   https://t.co/A1YQV01qYX via @YouTube	NOT	None
hasoc_german_223	Allgemeine Praxis...... https://t.co/0w1CYQIFTO	NOT	None
hasoc_german_224	"Bitte mal abklären oder sogar ein Video darüber machen, was hier Kunst sein soll? @solmecke https://t.co/7ZSjtTbKpy"	NOT	None
hasoc_german_225	Countdown zu 400.000 Abos - LIVE   Rechtsanwalt Christian Solmecke  https://t.co/CgQ16tdoF2 via @YouTube	NOT	None
hasoc_german_226	Danke fürs mitnehmen. Freu mich Euch kennenzulernen. https://t.co/onTPH2mfeV	NOT	None
hasoc_german_227	An alle Mütter und Väter   Schaut nicht mehr weg   Helft euren Kindern https://t.co/AzXm1A1oxd via @YouTube	NOT	None
hasoc_german_228	"Bitte hören sie auf die Leute zu verunsichern. Lassen Sie uns in Ruhe.  Mein Körper gehört mir, wenn ich mich nicht ausdrücklich dafür entscheide, bin ich in Ruhe zu lassen.  Kümmern Sie sich lieber um die Pflege, anstatt die Menschen zu verängstigen.  https://t.co/FJLE5yBEUl https://t.co/i5Jsd1htQ7"	NOT	None
hasoc_german_229	so ticken die medien: du bist ein racist! beweise? brauche ich nicht... tommy https://t.co/VqE9KBEOnv	NOT	None
hasoc_german_230	Beatrix von Storch - CDU/CSU verraten den Lebensschutz   https://t.co/tXNUCh1VqR via @YouTube	NOT	None
hasoc_german_231	Krass! https://t.co/svEF44RaiE	NOT	None
hasoc_german_232	Wow! https://t.co/qRgbcgniAJ	NOT	None
hasoc_german_233	Sie wollen uns ausrotten! Das ist das Ziel! Es wird immer klarer! Kampflos werden wir euch unser Land nicht überlassen! https://t.co/nrI59DBLym	NOT	None
hasoc_german_234	@HPV1963 Auf keinen Fall werden wir unsere Heimat kampflos aufgeben!!!	NOT	None
hasoc_german_235	Geiles Teil! https://t.co/F9Q4CN6eYg	NOT	None
hasoc_german_236	@HPV1963 @Zabbenduster Phantomwinken! Is das nun real oder vor ner blauen Wand gedreht?	NOT	None
hasoc_german_237	Das 5G Waffensystem https://t.co/Pc1MefTT5v via @YouTube	NOT	None
hasoc_german_238	@Micha63ROT @UFxdl Da oben hat das Dach einen Schaden.	NOT	None
hasoc_german_239	@HPV1963 Ist das in Dallas? 🤪	NOT	None
hasoc_german_240	@HPV1963 Nicht das jemand den Streifen von 1963 nachmacht....	NOT	None
hasoc_german_241	"Bezahlt der Typ das aus seiner Tasche, oder schmeißt er schon wieder mit dem Geld ANDERER Leute rum? https://t.co/Mf0H6iUDil"	NOT	None
hasoc_german_242	Da bleibt einem das Lachen im Hals stecken! https://t.co/b4DjhIbIeO	NOT	None
hasoc_german_243	Das Bild der Welt im Spiegel der Zeit: Wie links sind die deutschen Medien? https://t.co/t2uVmQ2cbw via @YouTube	NOT	None
hasoc_german_244	Ich fordere neue Politiker für Deutschland! https://t.co/U1Y75jCe2J	NOT	None
hasoc_german_245	die dominosteine fallen....... https://t.co/QsC2We8guL	NOT	None
hasoc_german_246	Debatte um Uploadfilter geht in finale Phase – Was du JETZT machen kannst! https://t.co/F5ZpCg9qVI via @YouTube	NOT	None
hasoc_german_247	Meuthen ganz nah https://t.co/Sq9hwrzDug	NOT	None
hasoc_german_248	Die Niederländer haben auch so ihre Probleme...... https://t.co/k4hjYxTWBZ	NOT	None
hasoc_german_249	is das geil!!!!!!!! https://t.co/EnSPsaQanQ	NOT	None
hasoc_german_250	"boah, wat fies... https://t.co/FPT6g1P2Ry"	NOT	None
hasoc_german_251	@HPV1963 😈Böse	NOT	None
hasoc_german_252	"akif, wie immer auf den punkt..... https://t.co/GzamG9w1jc"	NOT	None
hasoc_german_253	"ja aber bitte in english und französisch, ihr versteht...? https://t.co/M4fbIsWwWP"	NOT	None
hasoc_german_254	Die co2 Werte in der Herstellung dieses Tanzportmittels sind unter aller Kanone😂  Abgesehen von der Umweltzerstörung durch die Lithiumgewinnung für die Batterie.   Aber was erzähle ich da einer Grüninennin 😂🤣 https://t.co/OK0afKMB8g	NOT	None
hasoc_german_255	Der größte Massenmord   der  menschlichen Geschichte   https://t.co/AOYsV410ep via @YouTube	NOT	None
hasoc_german_256	Prima Klima ...   https://t.co/CyjC6fwWaZ via @YouTube	NOT	None
hasoc_german_257	"dort essen, an jedem kram rummeckern, kein trinkgeld geben und zum schluss fragen, ob der 'schlechte fraß' daran liegt, dass man afd-wähler sei und woher sie das wohl gewusst haben.... https://t.co/fEwEdSXwXb"	NOT	None
hasoc_german_258	Und? Was ist nun mit Volksaustausch? https://t.co/xV8l0cFEA3	NOT	None
hasoc_german_259	Wenigstens eine gute Nachricht  heute. Mein alter Knabe (Auto) kam problemlos durch den TÜV. Wünsche Euch allen noch einen entspannten Abend mit Euren Lieben. Ich mache es mir jetzt bequem mit meinen fünf Männern.😂 https://t.co/Klzjq5pnvq	NOT	None
hasoc_german_260	was is los? kopftuchverbot? https://t.co/6kN6epOdNo	NOT	None
hasoc_german_261	Was ist da oben nur los?🤔 https://t.co/4CromXwoSW	NOT	None
hasoc_german_262	Dr. Curio befragt Merkel zur 'Karawane Hoffnungsschimmer' https://t.co/ewlInQ9J1q via @YouTube   Merkel Bla bla bla	NOT	None
hasoc_german_263	So so ... https://t.co/hMwCrkj2mK	NOT	None
hasoc_german_264	Zitat https://t.co/6PGC3lS8fL	NOT	None
hasoc_german_265	Dinge gibt's 😂😂🤣 https://t.co/6ztjVKjuoB	NOT	None
hasoc_german_266	Die nu wieder... https://t.co/EmJJraGxRl	NOT	None
hasoc_german_267	Offensichtlich können sie naturwissenschaftliches Wissen nicht von Propaganda unterscheiden oder? https://t.co/BJU7Oqbzbc	NOT	None
hasoc_german_268	"Kann man wirklich so dämlich sein, und die richtigen Wissenschaftler ignorieren?  Aber Physiker, die sich mit dem Verhalten von Gasen auskennen, haben ja keine Ahnung oder?  #Niewiedergrün https://t.co/e8R8NXpbyc"	NOT	None
hasoc_german_269	Edeka ist für mich gestorben!  Mein Geld geht jetzt an die Konkurenz. Tschüss!    „Wir sagen Danke.“ | EDEKA Online-Spot https://t.co/fpDujllMJY via @YouTube	NOT	None
hasoc_german_270	Noch Fragen? 🤔 https://t.co/cN66XiRvF5	NOT	None
hasoc_german_271	FREMDSCHÄMEN!   Brutale JAGD auf Frauen aber 'der Gegner steht rechts'?  Und Laschet Dingens...   https://t.co/3ulebvoCvt via @YouTube	NOT	None
hasoc_german_272	HA! Kahane scheint hinter der LÜGEN-Umfrage zu stecken!   😂 🤣😂 🤣😂 🤣 Anette wieder.  https://t.co/ui6SowROGf via @YouTube	NOT	None
hasoc_german_273	Sieh dir dieses Instagram-Video von @medical9s an https://t.co/q0zROudQon	NOT	None
hasoc_german_274	Ich empfehle bei solchen Situationen immer eine LICHTERKETTE GEGEN RECHTS oder Singen/Trommeln/Hüpfen für mehr Toleranz zu veranstalten.   😂😂😂 https://t.co/x5JVjhnEfl	NOT	None
hasoc_german_275	Polit-Talk - Tim K. -   Der tiefe Staat in Deutschland   https://t.co/PEKNLSzgVq via @YouTube	NOT	None
hasoc_german_276	FDP will EU-Demokratie-Agentur gegen Desinformation  - Corinna Miazga https://t.co/blEpxTD9rQ via @YouTube	NOT	None
hasoc_german_277	Warum wir wegen 5G jetzt handeln müssen. Offizier packt aus. TEIL 1 https://t.co/Jq3yw6J0SA via @YouTube	NOT	None
hasoc_german_278	Die Grünen toben ...  Die Feinstaubbelastung in U-Bahnhöfen ist viel höher als auf Straßen! - ... https://t.co/WYSLexCeAc via @YouTube	NOT	None
hasoc_german_279	Robert Franz Das Geheimnis von Robert Franz https://t.co/3bpcpog01O via @YouTube	NOT	None
hasoc_german_280	"Die Rente ist sicher, na sicher. Aber für wen? https://t.co/gBhSpH0ZeP"	NOT	None
hasoc_german_281	"High Freunde, Freitag Abend, schönes Wochenende https://t.co/xzdudmxdGT via @YouTube"	NOT	None
hasoc_german_282	Von der Vielfalt des Missbrauchs (Desmond ist... in Schwierigkeiten!) https://t.co/ufH8hvOmSq via @YouTube	NOT	None
hasoc_german_283	Guten Morgen liebe Weltverbesserer  - hier mal die Folgen eurer Grünen Politik! https://t.co/snYP42swll	NOT	None
hasoc_german_284	Grünes Klimafbulieren bringt gar wenig wenn - https://t.co/VNuHudjWAa	NOT	None
hasoc_german_285	RT @FilzReiter: Ist #SawsanChebli eigentlich Sunnitin oder Schiitin?    Was bedeutet 'Wir werden dafür sorgen'? Wer ist dieses 'wir'?    Der Chebli-Clan? Die Hisbollah? Die Muslimbruderschaft? Schia oder Sunna? Oder alle zusammen?    Hat das mit #Integration zu tun?    Darf eine Beamtin so reden?	NOT	None
hasoc_german_286	"RT @AndreaSchlegel3: https://t.co/UV95OA2q6t  Finde ich super! Michael Stürzenberger diskutiert mit Linken... Wann haben die schonmal die Gelegenheit, von soviel Fachkenntnis könnten die nur profitieren.. Aber super, dass die Linken sich drauf einließen.."	NOT	None
hasoc_german_287	"RT @SiggiWeise: Für alle die es nicht wissen, die Userin Katarina Fitzi ist von Twitter gelöscht worden. Sie wurde auch in ihrer Wohnung überfallen und zusammen getreten. Schwere Rippenprellungen sind die Folgen. Die eingetretene Tür wird nicht von ihrer Versicherung bezahlt."	NOT	None
hasoc_german_288	RT @_meinereiner_: https://t.co/OigNhRHTkP	NOT	None
hasoc_german_289	RT @aotto1968_2: Dialog Anbieten…    #Europawahl2019 https://t.co/QRmKaVtqLK	NOT	None
hasoc_german_290	RT @AnnTina9: @Wilfried_G_ @Hartmut73 Der große Austausch! https://t.co/Sl07j4uU2z	NOT	None
hasoc_german_291	"RT @VSefzat: Regt sich über das Portal der #AfD zur Meldung über #Neutralitätspflichtverletzung von Lehren auf, freut sich aber gleichzeitig das ein #Schüler ein #Portal gegen die #AfD leitet. So ist das also. Das eine ist böse, aber das andere ist super. @morgenmagazin https://t.co/2q2cHy6Oj3"	NOT	None
hasoc_german_292	"RT @66Norweger66: Es kann nicht sein, dass die Gesetze sich so hingeschoben werden wie es der #SPD #CDU grade Passt. Sind die Gesetze überhaupt in #Deutschland noch eine Bedeutung? Oder nur für die hier lange Leben?!    #Merkel neues Einbürgerungsgesetz - Zweifrau inklusive!  #AfD #Europawahl #Asyl https://t.co/YJPZII8yxj"	NOT	None
hasoc_german_293	RT @Wilfried_G_: Es geht doch nix über ein leckeres Bier 😋😋 https://t.co/7sersR0F58	NOT	None
hasoc_german_294	RT @Wilfried_G_: Jetzt erstmal ein kühles blondes 😜 https://t.co/owhJUuKGc9	NOT	None
hasoc_german_295	RT @tgeorge_X: Best of #Merkel    „Nun sind sie halt hier“  [...Nun sind sie halt tot] https://t.co/UAa9j6oOPM	NOT	None
hasoc_german_296	RT @burger_ein: Diffamierendes Theaterstück einer Osnabrücker Gesamtschule „AfD erschießt Flüchtlinge und plant Vergasung ganzer Volksgruppen“ https://t.co/ZEplzn6670	NOT	None
