hasoc_english_124	@narendramodi After 2 days Modi will not know where Balia is, In UP or Bihar, just fooling people, everything so cosmetic abt Modi, just like wax on his face	HOF	OFFN	TIN
hasoc_english_125	#LIVE on #ArnabOnMay23 | PM Modi delivers message to Varanasi before it goes to polls. Tune in to watch it here - https://t.co/LGCyJUEBn5	NOT	NULL	NULL
hasoc_english_126	RT @MODIfiedTamilan: The inventor of E-MAIL &amp; scientist   Dr. Shiva Ayyadurai, appeals to the voters of India to re-elect  Modi for   2nd term    If Congress comes to power it will be significant disaster for India    Sounds Great 😍    #ModiAaneWalaHai   #MeraVoteModiKo  #DeshModiKeSaath  #TuesdayThoughts https://t.co/7F2DnL35UR	HOF	OFFN	TIN
hasoc_english_127	@akashbanerjee @ndtv @narendramodi @MamataOfficial If Didi is dictator, what is Modi ? Hitler ?	HOF	OFFN	TIN
hasoc_english_128	RT @ArunSFan: Elections 2019: Priyanka Gandhi Stops Convoy, Shakes Hands With PM Narendra Modi Supporters In Indore and wishes them all the best.  https://t.co/0VpxQr28oO	NOT	NULL	NULL
hasoc_english_129	@AunindyoC @AMS_08908 @RahulGandhi Journalist like u try to remain balanced and this is a good  thing.But dnt u think when media is biased heavily in favour of modi..u should speak in little normal tone abt RAGA.balance the wiegh..that is it	NOT	NULL	NULL
hasoc_english_130	RT @KPGBJP: How PM Modi is 'Divider In Chief'! https://t.co/xRetA05Iz8	NOT	NULL	NULL
hasoc_english_131	@Diwakar6897 Wtf?😂😂😂 Kya bol rha hai. Your GK is fucked up like Modi.    It never came to India before 1995	HOF	PRFN	TIN
hasoc_english_132	RT @RanjitOne: @ahindu_ @sibtehasan20 @SalariedTaxpay1 @sanjayuvacha @nostradamuspeak @SatanicJumlas @Balindersingh3 @Ash_LoneHunter @DickDarryl @pnkathavi @Manzoorsyed4 @TimesNow @iSamiakapoor @RahulGandhi @manm0hansingh @AnthonySald @rajarajeevkumar @KPadmaRani1 @Tamil1947 @Pawankhera @CaptAjayYadav @aayeff1 @INCIndia @nehasamee11 @narendramodi @kirti_sd @PChidambaram_IN @KapilSibal @DHFL_India @arunjaitley If everything is Hunky-dory in Modi's La  La Land, why the auto sales are 8 year low?	HOF	OFFN	TIN
hasoc_english_133	RT @devdanmitra: Do we give a damn? It will take nothing less than a landslide victory against Narendra Modi for us to be righteous again ⁦@SankarshanT⁩ ⁦@jpyadavjourno⁩ ⁦@SummitAttempt⁩ ⁦@ShantanuEditor⁩ ⁦@ttindia⁩  https://t.co/YUyZBkOFwH	HOF	PRFN	TIN
hasoc_english_134	Mayawati: Modi govt going to lose elections, even RSS has stopped supporting BJP.https://t.co/NkNuCPQx5b	HOF	OFFN	TIN
hasoc_english_135	हिन्दू हो या मुस्लिम  #HarGharModi    Because Sonia Gandhi/ Congress didn't get the blessings of Shahi Imam of Jama Masjid in 2019 like in 2014 elections.    Hope fear of Hindus &amp; Modi wave stopped them from begging Muslim votes.    #ManiShankarAiyar  #Sambhajimaharaj   #MamataBanerjee https://t.co/LYoGPYdDKB	NOT	NULL	NULL
hasoc_english_136	@neelavbarai @ImHaseebAbdul @sukeshbhat @VarunMa66241811 @ayazshail @divyaspandana @narendramodi @NewsNationTV @RahulGandhi True. But email protocols are part of tcp ip. And till late 80s it was holed up in ARPANET then did Modi go to ARPANET to send his email?	NOT	NULL	NULL
hasoc_english_137	@Juzscience @St_Hill First of all, I am not claiming to be an expert.. but I can see your questions are facetious and childish.. All you “Radar experts” laughed at Modi by saying Rains and clouds do not affect Radar.. the whole of Twitter was in splits.. simple point is Rains affect Radars.	HOF	OFFN	TIN
hasoc_english_138	@TIME can you please explain what happened with the Modi cover, straight up judgement instead of opinion or reporting? I have been a subscriber for the last 2 years, I like the work you guys do. But this is not acceptable.	HOF	HATE	TIN
hasoc_english_139	@ameytirodkar These so called crap journalist can't even ask Rahul where is 30k crore questions?  What exactly is the amount they will give under Nyay.  How can they ask Modi?	HOF	PRFN	TIN
hasoc_english_140	PM Modi is exactly like my father, says Lal Bahadur Shastri's son https://t.co/Fhyb6DI6Dl via @indiatoday	NOT	NULL	NULL
hasoc_english_141	RT @svaradarajan: Top 11 Hindi Channels Gave Modi-Shah 2?5x More Airtime in April Than Rahul-Priyanka https://t.co/uhe75YdmW7 via @thewire_in?lang=en	NOT	NULL	NULL
hasoc_english_142	@arunkumardg1981 @Kanagalogy @BJP4Karnataka What about your CM.?? Is he spending his hard earned money from agriculture?? Correct the spelling it's roam, Not Rome.   Kumaraswamy was on rest for around 25days after our Karnataka election. Shame on you to speak about Modi family. He is not like Kumaraswamy to keep 2 wives.	HOF	OFFN	TIN
hasoc_english_143	Fani firefight brings Naveen Patnaik, PM Modi closer, fuels tie-up talk - Times of India https://t.co/gg1FO767s9	NOT	NULL	NULL
hasoc_english_144	RT @SitaramYechury: The promises of 2014 - 10 crore Jobs, ₹15 lakh in each account, doubling farmer incomes, 100 new smart cities - are all struggling behind the haze of evasion and mistruths put out by the Modi govt. It does not dare campaign on its record. https://t.co/PHqqQCKeRo	HOF	OFFN	TIN
hasoc_english_145	Modi govt overestimated nominal GDP, tax buoyancy. Result — huge tax collection shortfall https://t.co/wEyHXNBbnp via @ThePrintIndia	NOT	NULL	NULL
hasoc_english_146	@republic Dear SC plz  apply same  rule  for  others  too..   Don't be  selective.   Search Google  will  find  most Dangerous Memes of  Modi  ji  but no one in  the  jail  for that.	NOT	NULL	NULL
hasoc_english_147	Delving into the controversial @TIME magazine piece about #Modi being ‘#DividerInChief’ by the man himself - @AatishTaseer. https://t.co/vnsn2dWeHD	NOT	NULL	NULL
hasoc_english_148	RT @VMimi09: “The joke is not on Modi. The joke is on the ‘educated’ elite/middle class supporters of Modi who have made idiocy and ignorance fashionable,” says Prof frm Dalhousie Univ.  Do not miss the big takeaway at the end😊😊😊  https://t.co/n4uraaEkwy	HOF	OFFN	TIN
hasoc_english_149	@madhukishwar @republic Yogi and Modi's meme had arrested multiple peoples, where u was then for right of FOE?	HOF	OFFN	TIN
hasoc_english_150	'Modi is tiger, Rahul is dog, tiger will be ahead of dog': Astrologer Bejan Daruwalla predicts NDA victory in 2019  'Rahul is a Gemini, he is clever, he is smart and he means well for the people. Now, I don't want to compare the two, but I have seen, using seven different methods	HOF	OFFN	TIN
hasoc_english_151	RT @i_theindian: @barandbench Modi has singlehandedly destroyed every institution in the country. Hindutva thugs of BJP and RSS have been given a free hand to mock the law of the land.    Darker days ahead if Modi comes back.    'Man arrested for Facebook post against PM Narendra Modi.' https://t.co/uRtDddsdL4	HOF	OFFN	TIN
hasoc_english_152	@farah17khan Modi ji  sent friend request to Mark Zuckerberg even before FB was founded ...🤣😂	HOF	OFFN	TIN
hasoc_english_153	@IndiaToday @sardesairajdeep Not the divided opposition but Modi lahar will result into success	NOT	NULL	NULL
hasoc_english_154	RT @SitaramYechury: Our Air Force wanted 126 Rafale fighter jets, which was a national security requirement. But Modi govt paid so much more per aircraft, to benefit its cronies, that now it says that it had money to buy only 36. What a shame! https://t.co/nLHmJQWXNF	HOF	OFFN	TIN
hasoc_english_155	Only modi https://t.co/FvFOo4PpBq	NOT	NULL	NULL
hasoc_english_156	@RahulGandhi confronts #DeepakChaurasia on ‘CheatSheet’ #PrimeMinister #Modi used during Interview where Cloud, Radar, Prehistoric Email and Prehistoric Digital Camera were discussed  @DChaurasia2312      Rahul Gandhi's Interview to News Nation https://t.co/H73XL0VmLj via @YouTube	NOT	NULL	NULL
hasoc_english_157	Poor people are saying 'enough is enough' to Congress due to its casual approach: PM Modi in Madhya Pradesh rally  https://t.co/LPQ6emY60k    via NaMo App https://t.co/UXAIJ60N2U	NOT	NULL	NULL
hasoc_english_158	RT @PLEKarnataka: Every Indian deserves a 'Bharat Ratna' for tolerating this joker for 5 years. Joker Modi had a Digital camera and an email account in 1988. What next ? Probably he had an account with AWS Cloud in 1970's itself. Nobody can beat this serial liar.     #EntireCloudCover https://t.co/WuOFffDiWz	HOF	OFFN	TIN
hasoc_english_159	RT @INCIndia: Add time traveller to the list of Modi's 'achievements'.   #CloudyModi     https://t.co/dtbaUX0G9a	HOF	OFFN	TIN
hasoc_english_160	RT @dhruv_rathee: Not only are Modi's Interviews seemingly scripted, but it turns out that even casual questions are scripted line by line!    And on top of that, he lies so openly, so ridiculously that one can't help laughing over it.     Modi seriously reminds me of the Mandarin from Iron Man 3 https://t.co/SgC4emqxWC	HOF	OFFN	TIN
hasoc_english_161	RT @INCIndia: Someone please ask Mr. Modi to do one of these press conferences, because it is looking really terrible on him. He doesn't have the guts to face India's media, let alone foreign press: Congress President @RahulGandhi     #ArmySeMaafiMaangoModi https://t.co/nLtzvhg4g5	HOF	OFFN	TIN
hasoc_english_162	RT @dhruv_rathee: This meme is more scientifically accurate than Modi's statement     😂😂 https://t.co/WQqk28DGNM	NOT	NULL	NULL
hasoc_english_163	@KimHaokipINC Modi boasted himself as an Engineer and unmarried in a Kannada tabloid. https://t.co/8Nymjzcl4O	NOT	NULL	NULL
hasoc_english_164	RT @skommana1: @RajivMessage @RSSorg @CitiznMukherjee I'm still waiting for evidence Indian Prime Minister, Narendra Modi, has read &amp; absorbed the contents of all the books you've gifted him. Hope these top tier Hindu political leaders get around to reading your books before it is too late for all of us.🙏🙏🙏 https://t.co/UvvfsfzhZf	NOT	NULL	NULL
hasoc_english_165	#WATCH PM Narendra Modi's message to the people of Varanasi (Source:https://t.co/Myqcin6KvT) https://t.co/wAC7qo0fuh…	NOT	NULL	NULL
hasoc_english_166	RT @_Kumar_Ajay: I have apologies to SC for my reference to SC on Rafale, but I stand my allegation, Modi chor hai”, RG on Rafale &amp; how he would get investigation done if govt forms”. RG form &amp; bang on, watch at 9 pm ⁦@NewsNationTV⁩ ⁦@RahulGandhi⁩ ⁦@INCIndia⁩ ⁦@BJP4India⁩ https://t.co/0tflqMecQy	HOF	OFFN	TIN
hasoc_english_167	RT @abpnewstv: If @INCIndia gets more than 40 seats, will @narendramodi hang himself at Delhi's Vijay Chowk?: @kharge   https://t.co/FGV3DZxurw	HOF	OFFN	TIN
hasoc_english_168	RT @MahilaCongress: A video dedicated to ~  Chaiwala  Fighter Pilot  Inventor of email  Pioneer of digital photography Poet and of course   Prachar Minister @narendramodi     #CloudyModi   #Modi   #ModiLies https://t.co/jkIbxepQpz	NOT	NULL	NULL
hasoc_english_169	@_pallavighosh Modi has  normalised low discourse to an extent that janta is inured and immune to any jibe against him. Nobody cares either way.	HOF	OFFN	TIN
hasoc_english_170	@_YogendraYadav @ikamalhaasan You r justifying him only to prove #modi wrong.Let's assume he was terrorist than according to your logic kisi ka murder karna usko terrorist bana deta h than around 71k terrorist(NCRB data)Indian jail me h to UPA sarkar unhe rakhi kyu thi kya wo terrorist ko palti h #JustAsking	HOF	OFFN	TIN
hasoc_english_171	Indians love me, will get more seats than in 2014: Modi to News24 in exclusive interview  https://t.co/Z5eR7KrHgZ    via NaMo App https://t.co/NL2YmqE2kh	NOT	NULL	NULL
hasoc_english_172	The only way we will have a dumber PM than the incumbent is if Modi gets reelected.	HOF	OFFN	TIN
hasoc_english_173	@utkarsh_aanand Are the judges judging based on law or morality? If this is the ruling, I say Modi and BJP govts should be the tyrant they’re made out to be and arrest scum like Kamra, Ankit Lal etc for creating memes and fake news.	HOF	PRFN	TIN
hasoc_english_174	RT @firstpost: The internet wasn't available to the public in India until August 1995, when it was brought to consumers by VSNL. Bill Clinton was the first president to send an email, when he responded to an email from space from astronaut John Glenn on 7 November, 1998. https://t.co/aOPbwcH5CH https://t.co/9LJFIRowLs	NOT	NULL	NULL
hasoc_english_175	RT @bainjal: Glad that Delhi “analysts” who cheer lead for Shah are going to UP &amp; discovering what a liability Yogi is as CM. When will they realise that the difference between Modi &amp; Yogi is notional.	HOF	OFFN	TIN
hasoc_english_176	@republic Going by this trend, jail Kunal Kamra first...He is spreading venom in all his so called 'stand-up comedy'..Talentless people like him are only able to survive because of Modi.	HOF	OFFN	TIN
hasoc_english_177	Watch @ANI's broadcast: #WATCH PM Narendra Modi's message to the people of Varanasi (Source:https://t.co/gYFf1qZWmV) https://t.co/4PfWXpMBpw	NOT	NULL	NULL
hasoc_english_178	RT @kcvenugopalmp: The first portable digital camera was sold in Japan in 1989 and in USA in 1990 but PM Modi claims he had a digital camera in 1987-88.    In India,VSNL started Internet in 1995 but Modi claims to access email in 1987-88.      Lie after lie is what Modi says.     It is time for a change.	HOF	OFFN	TIN
hasoc_english_179	RT @ArunSFan: Has Narendra Modi apologised or proved his false allegation against former Prime Minister Dr Manmohan Singh, that Dr Singh conspired with Pakistan against India? No matter how despicable is the language of #ManiShankarAiyar, he can never beat Modiji on that front.	HOF	OFFN	TIN
hasoc_english_180	@DeepakBhandark5 @ndtvfeed @ndtv Dont u remember. ??? RaGa hugged modi in Parliament	NOT	NULL	NULL
hasoc_english_181	RT @BDUTT: Where @AatishTaseer talks to me on his controversial much-debated Time Magazine Cover on Modi. 'Pakistan is delighted to see the rise of Modi. No one is more a living proof of Jinnah's two nation theory than him'- excerpt from my interview on @newshtn- full interview at 9 pm https://t.co/Gywfp3q7rX	NOT	NULL	NULL
hasoc_english_182	This heads I win, tails you lose of Congress and the left is not going to work anymore. It’s good Modi is empowering the poor, educated/uneducated masses left India even then, they’ll probably still continue to do so. But, if you really look back at what the reasons were before	NOT	NULL	NULL
hasoc_english_183	RT @shahid_siddiqui: A young man just told me   “ Modi can debate with the dead but not with the alive.  He can argue with Nehru, Rajiv, Indira who cannot argue back.”  True he prefers to speak on radio or from a podium but is afraid of facing unscripted Media . He is a basically a coward.	HOF	PRFN	TIN
hasoc_english_184	@CandyManSaga @Ram_Guha Now this is Pappuish arguement😂   You mean even international organisations are fooled by Modi?😂   This phrace 'hatred for Muslims' is your own creation, listen to those Muslims who got toilets, gas, pakka house electricity etc.  Can't convince who knows but argues 😂	HOF	OFFN	TIN
hasoc_english_185	@dhruv_rathee They follow Modi Ji.. They think you can't view their Content.. 😂 https://t.co/kr7Ehuy7lW	NOT	NULL	NULL
hasoc_english_186	Indians love me, will get more seats than in 2014: Modi to News24 in exclusive interview https://t.co/G4l5O12Hqt	NOT	NULL	NULL
hasoc_english_187	RT @FactCheckIndia: PM #Modi’s false claim about using digital camera and e-mail in 1980s is 45th incorrect statement by him over 5 yrs to 2019, we found. Explore all his claims here: https://t.co/PNjtZpyU61 #LokSabhaElections2019  https://t.co/w2AOtyxOPs https://t.co/c8pOUZ4R6d	NOT	NULL	NULL
hasoc_english_188	Modi govt overestimated nominal GDP, tax buoyancy. Result — huge tax collection shortfall    ThePrint's senior associate editor Remya Nair @remyanair4 reports    https://t.co/OSiJAuLpXm	NOT	NULL	NULL
hasoc_english_189	PM Modi says he used digital camera #PMModi https://t.co/hMFXoTvdzy	NOT	NULL	NULL
hasoc_english_190	RT @amishra77: Many interviews of Modi &amp; Rahul Gandhi now done. Here is the thing.    There is not one interview where Modi has NOT been asked about Rafale.    There is NOT EVEN ONE INTERVIEW where Rahul Gandhi has been asked about loot in National Herald.     Shows the real lapdog nature of media.	HOF	OFFN	TIN
hasoc_english_191	RT @JhaSanjay: From #Modi maligning #RajivGandhi, Pragya Thakur mocking #HemantKarkare to Piyush Goyal making sly comments on late #VilasraoDeshmukh , the immoral #BJP leaders attack those who are dead and cannot respond back. How sad and shameful. https://t.co/BrRuG0AT33	HOF	OFFN	TIN
hasoc_english_192	RT @dhume: The trouble isn’t that Modi falsely believes clouds would conceal Indian fighters from Pakistani radar. (He doesn’t need to be an expert.) It’s that he seems to find his own homespun wisdom superior to expertise—and apparently nobody dares to contradict him. [Video, Hindi, 2m] https://t.co/Wv9n3Fmn6R	HOF	OFFN	TIN
hasoc_english_193	New post (Mayawati takes dig at PM Modi) has been published on Youngistaan - https://t.co/JGYueraZdk https://t.co/Sfp0shkvhR	NOT	NULL	NULL
hasoc_english_194	MUST READ  '‘Righteous’ because that is something that can never be taken away from us by anyone else unless we decide to shed it ourselves.'    The opinion article by Mr R. Rajagopal,  Editor,  'The Telegraph'. https://t.co/SMXPK6JD9E	NOT	NULL	NULL
hasoc_english_195	@waglenikhil Can we file a case against someone called Wagle who promised to run naked if Modi becomes PM? Isn't that cheating under Section 420?	HOF	OFFN	TIN
hasoc_english_196	@ashfaquerazaa @dhruv_rathee oye . These are generic medicines wd Quality. cipla and @pmbjpbppi has same Manufacturer. Where as ur generic medicine dealers often supplies low grade medicines. Mtlab bhai baat aisi hai ki Kuch b ho jye.. We have to fight against modi. I like that 😀😀😀 Darr bana rhna chahiye.	HOF	OFFN	TIN
hasoc_english_197	@muvisfreak @manojnarahari Modi kadu ani prove ayipoyindhi, you pray for country's development irrespective of parties; Last 5 years whole economy killed like anything; Consult a financial guy who knows about market; Its very bad now...Hope it will recover after 23rd may by forming non-bjp govt	HOF	OFFN	TIN
hasoc_english_198	RT @shahid_siddiqui: Modi invented Digital camera, EMail, like gas from the gutter &amp; clouds which could not be penetrated by radars. Ask any Bhakt. https://t.co/sPrmrSaFmZ	NOT	NULL	NULL
hasoc_english_199	@bhupendrachaube We have Gautum Gambhir! A Modi acolyte just like u!	HOF	OFFN	TIN
hasoc_english_200	RT @Haqeeqat_TV: @realDonaldTrump @NASA You Dont need NASA when you have superhuman Narendra Modi...	HOF	OFFN	TIN
hasoc_english_201	As an Indian citizen I don't want Modi as my PM: Amartya Sen - Firstpost https://t.co/tHpr6PU9N5	HOF	OFFN	TIN
hasoc_english_202	Namo Namo 💐💐🙏  @BJP4India  @BJP4Rajasthan  Indians love me, will get more seats than in 2014: Modi to News24 in exclusive interview  https://t.co/J4KIe7nMFt via NaMo App https://t.co/WoB2QzseTb	NOT	NULL	NULL
hasoc_english_203	My Good Wishes to all my BJP well wishers and our party Determined &amp; Devotional Workers too  BJP and Modi papa ki JEETH in your HANDS	NOT	NULL	NULL
hasoc_english_204	Modi govt, in its various schemes,gave equal benefits to all irrespective of caste or religion.  - https://t.co/LtHn1ht9Hq	NOT	NULL	NULL
hasoc_english_205	@theskindoctor13 @ANI So,sec66A is alive &amp; kicking. Didn't expect this from SC. But,arrests been made earlier for morphed images of Modi,Bisht,Didi.	NOT	NULL	NULL
hasoc_english_206	@cptamhankar @sardesairajdeep @priyankagandhi dramebazi with a positive message..at least not like Modi who insults armed forces with his drama..makes idiotic remarks in interview..and stokes communal feelings for votes	HOF	OFFN	TIN
hasoc_english_207	RT @Ibrshaik85: #CloudyModi after may 23rd clouds will save modi and co. To hide and not detectable same as radars didn't detected 🕵	HOF	OFFN	TIN
hasoc_english_208	@Mayawati This why Modi to lose Varanasi, I don’t say in air, as without RSS in UP-Bengal, Modi-BJP nothing, it to be total decimation of BJP in UP-Bengal! @MamataOfficial #ManiShankarAiyar #hargharmodi Ballia Amit Agarwal CSDS NK Kaul #loksabhaelections2019	NOT	NULL	NULL
hasoc_english_209	@bombaywallah Its an irony Modi continues to support  criminal defamation and sedition law😨    BJP should denounce these laws NOW  else consider this a trailer of what will come for BJP workers and IT cells in days after 23rd May😈	HOF	OFFN	TIN
hasoc_english_210	@1mgOfficial    My order id - PO12919189517572  Pls give the delivery agent number, i have not received the item and its necessary for my father. How i got a message that item delivered?	NOT	NULL	NULL
hasoc_english_211	The Tail of 'Dynast Congress' yet again 'Mischievous' about People's Leader Chowkidar  PM Shri Narendra Modi Ji     The indigestion of 'Congress' to accept India's 2014 verdict, is to continue even in 2019 verdict, which is shameful of Congress #ManiShankarAiyar	NOT	NULL	NULL
hasoc_english_212	RT @GauravPandhi: Modi's professor drops a bomb!    It's now official. Prime Minister Narendra Modi's degree is fake, subjects mentioned didn't exist at that time.     https://t.co/bGMxX3r23r	NOT	NULL	NULL
hasoc_english_213	RT @MahilaCongress: . @NewsNationTV -We asked Narendra Modi ques on demonetization. He said that election on the issue of demonetisation has been done in UP and we won it with 3/4th majority    @RahulGandhi -Did this answer come from Modi ji’s memory or from the note sheet he had in his hand   Savage!! https://t.co/GeYORhTfqX	HOF	OFFN	TIN
hasoc_english_214	@narendramodi177 @bainjal @RahulGandhi Bhakts running out of new content.  Modi is the new pappu #cloudgate	NOT	NULL	NULL
hasoc_english_215	RT @VickyKedia: Best of “Scientist Modi”.    😂😂😂😂😂😂😂😂😂😂😂 https://t.co/nqL0esOvXI	NOT	NULL	NULL
hasoc_english_216	@bhupendrachaube @bhupendrachaube also Sri Lanka perhaps does not have compromised journalists like you and your ilk. Ponder your own loyalty - it it to nation, your paymaster or cloud radar scientist Modi?	HOF	OFFN	TIN
hasoc_english_217	@bunnnysingh super, rahul is 1000 times better in speaking, answering and visioning a better india than PM MODI	HOF	HATE	TIN
hasoc_english_218	RT @GauravPandhi: Keywords from speeches:    Narendra Modi       Rahul Gandhi    Hindu                           Jobs  Muslim                        Growth  Atankwaad                Development  Pakistan                      Environment  Kabristan                    Future    What will you choose? 🗳️	NOT	NULL	NULL
hasoc_english_219	RT @vivekagnihotri: People: Modi Modi Modi   Prannoy Roy: Polarised elections https://t.co/rd03xcGbQU	NOT	NULL	NULL
hasoc_english_220	@OfficialUrmila Yeah that Ayenge to Modi Hi.	NOT	NULL	NULL
hasoc_english_221	RT ANINewsUP: Prime Minister Narendra Modi in Ballia: These 'mahamilavatis' are asking 'what is Modi's caste?'. I've been CM of Gujarat for a longer time than both 'Bua-Babua' combined have been CM. I've contested &amp; helped many, in contesting elections, … https://t.co/4bQzWOMUHQ	HOF	OFFN	TIN
hasoc_english_222	Is there anything that the Supreme Leader hasn't lied about?    Huge discrepancy in Modi's MA degree, claims ex-Gujarat University prof - India News https://t.co/iVqpLzkN36	HOF	OFFN	TIN
hasoc_english_223	RT @ANI: Chief Minister of Odisha Naveen Patnaik writes to Prime Minister Narendra Modi thanking the Union Government for the help rendered to the state during #CycloneFani and to consider sanctioning 5 lakh PMAY(G) special houses. https://t.co/BMpYjG26Af	NOT	NULL	NULL
hasoc_english_224	Nowadays Modi ji in his rallies. https://t.co/tFMoFn3jSh	NOT	NULL	NULL
hasoc_english_225	RT @kapsology: Is Modi the most stupid PM we ever had?	HOF	OFFN	TIN
hasoc_english_226	Congress built armed forces when PM Modi didn't know how to wear pants, says Kamal Nath - Economic Times https://t.co/HKD4Gvlapq	HOF	OFFN	TIN
hasoc_english_227	Priyanka Gandhi Greeted With Pro-Modi Slogans at Indore Roadshow; She  Reacted showing maturity and Stateswomanship which is lacking among all BJP persons including #Modi https://t.co/h73yOLGOpt …	NOT	NULL	NULL
hasoc_english_228	Elections 2019: 'Was I Not Prophetic?' Mani Shankar Aiyar Revives 'Neech' Controversy - NDTV News https://t.co/VBojBrV7YV	NOT	NULL	NULL
hasoc_english_229	RT @NITINKML: @sagarikaghose @sanjaycsds @DeccanHerald His entire interview he is speaking like a BJP functionary - stars in his eyes for Modi apparent :)	NOT	NULL	NULL
hasoc_english_230	#India's fragile economy threatens #Modi's second-term chances  https://t.co/oqD8rDZlKX	NOT	NULL	NULL
hasoc_english_231	@rishi_modi Ithhhheyyy Aaaaa aaaa aaaa	NOT	NULL	NULL
hasoc_english_232	#CloudyModi  We had found 1987 cloudy modi's digital camera.  Now we are searching on email, radar and nale ki gas.  Hope we'll soon find it. https://t.co/dglGlAI8QP	NOT	NULL	NULL
hasoc_english_233	What will Modi do after May 23? #LokSabhaElections2019 #ResultDay #LoksabhaResults #india #AbtouModiGaya	NOT	NULL	NULL
hasoc_english_234	Layman diary :hate Modi opposition parties alliance leaders want to loot this. So Abki bar phir Modi Sarkar. https://t.co/2ikOT1JF57	NOT	NULL	NULL
hasoc_english_235	@Diwakar6897 You have lost your understanding. Just praising someone blindly makes you a dumbfuck.   No point replying you. Go get dirty with your modi. Ghus jao piche :) enjoy	HOF	PRFN	TIN
hasoc_english_236	RT @akashbanerjee: Forget #Demonitization, #FarmerSuicide &amp; #JobLoss  As Varanasi goes to polls, lets take a closer look at the data on Modi's most favourite project #NamamiGange  Did the 20000 crores sanctioned money finally clean Ganga or was it a #NamamiJumla?  Full Ep.- https://t.co/BHn3gIarxx https://t.co/xdzqwJhDUc	NOT	NULL	NULL
hasoc_english_237	RT @OpIndia_com: NDTV’s Prannoy Roy says youth voting for a strong leader is ‘worrying’, twists voter’s statements to further his own agenda  https://t.co/5h3OCqJWQP	NOT	NULL	NULL
hasoc_english_238	#ElectionTracker : Was Born in Most Backward Caste But Only Want to Take Nation Forward, Says PM Modi    #BattleOf2019 #ElectionsWithNews18   #LokSabhaElections2019    Follow LIVE updates here: https://t.co/sKdN6KhFJE https://t.co/ilMPsHyUXo	NOT	NULL	NULL
hasoc_english_239	Is it just me or does anyone else feel like saying 'chal be' to most attacks on @RahulGandhi? Re: Modi mocking his censure of Pitroda #LoksabhaElection2019	NOT	NULL	NULL
hasoc_english_240	@RiaRevealed @MamataOfficial No she did not   I make lot of memes on Modi if this logic stands thn i will be in jail indefinitely	NOT	NULL	NULL
hasoc_english_241	'PM Modi's Government Sinking Ship, Even RSS Has Abandoned It': Mayawati https://t.co/CCN3gmK7BB	HOF	OFFN	TIN
hasoc_english_242	RT @imp213x: But if our Muslim Orgs go there? They'd manage to free a handful and only Muslims like themselves.    This is a special Ramadan thank you to the church in Nigeria. May God bless you all.    I say this because I am a living witness to what you do.	NOT	NULL	NULL
hasoc_english_243	RT @Meerasrini: #Srilanka: 2 busloads of people, aided by local goons, carried out raging attacks on mosques, Muslim-owned shops&amp; homes on Monday in #Kurunegala, locals said. A 45-year-old Muslim man, who ran a timbre store, succumbed to stab injuries. https://t.co/SuZwTlSFYX  #lka via @the_hindu	NOT	NULL	NULL
hasoc_english_244	RT @IlhanMN: You praised people at a neo-Nazi rally. We don't have to imagine.    This is another transparent attempt to sow division b/t minority communities and distract from your own criminal behavior by smearing a Muslim woman.    No one should fall for it this time. https://t.co/y0ggJT83oF	NOT	NULL	NULL
hasoc_english_245	RT @vivekoberoi: Dear Kamal sir, you are a great artist. Just like art has no religion, terror has no religion either! You can say Ghodse was a terrorist, why would you specify ‘Hindu’ ? Is it because you were in a Muslim dominated area looking for votes? @ikamalhaasan https://t.co/Hu3zxJjYNb	HOF	HATE	TIN
hasoc_english_246	RT @ShefVaidya: @IndiaToday Hi @IndiaToday why didn’t you title your story ‘MUSLIM men Stab Hindu father who are trying to protect his daughter?’ You would have such a headline if the accused were Hindu and the victim was a Muslim. Biased much?	HOF	OFFN	TIN
hasoc_english_247	RT @MasidiM: Nothing unusual in Sabah. The Christian parents wanted a tahlil prayers for their deceased Muslim-convert son at the family home. Parental love remains undiminished by their son’s conversation to Islam. They respected his choice of religion. https://t.co/kSae3XAPUx	NOT	NULL	NULL
hasoc_english_248	RT @cjwerleman: 'A Muslim mas was slashed to death in Sri Lanka Monday...The 45-year-old man died shortly after admission to a hospital in Puttalam district during anti-Muslim rioting which began Sunday in the area.'    https://t.co/TDARdw2jmA	NOT	NULL	NULL
hasoc_english_249	RT @repblumenauer: First, it was @IlhanMN. Now, it's no coincidence that @RashidaTlaib is on the receiving end of the latest hateful Republican smear campaign.     People should seek the truth &amp; read her comments. The incessant vilification of the first Muslim-American women in Congress is shameful.	HOF	OFFN	TIN
hasoc_english_250	RT @hasibmn: Dear @oreo you are completely halal     Leave shariah compliance to actual muslim scholarly trained.    Have a great day. Ill be having you for Iftar #RamadanMubarak https://t.co/xv6HEdIWPO	NOT	NULL	NULL
hasoc_english_251	RT @usmanali_la: 1. #LKA ‘s largest Pasta factory owned by a Muslim burnt to the ground by mobs. The operations at this factory had begun only several months ago. Employs over 70% Sinhalese staff. Witnesses say a group of at least 500 mobs destroyed the factory #Minuwangoda https://t.co/0lMgFUYgXU	NOT	NULL	NULL
